(18.8462, 664120.35755219, 664580.0, 663610.0, 663615.0, 664395.0)
(12.1694, 663932.75695597, 664470.0, 663295.0, 664000.0, 663615.0)
(11.7358, 663821.36867534, 664000.0, 662975.0, 663590.0, 663295.0)
(14.2511, 663155.17356555, 663830.0, 662455.0, 662760.0, 663605.0)
(12.0962, 662546.25101271, 663225.0, 661410.0, 662000.0, 663000.0)
(16.792, 660932.61436994, 662000.0, 660050.0, 660210.0, 662000.0)
(14.5387, 660637.99418105, 662000.0, 660000.0, 660695.0, 660050.0)
(6.3681, 660810.98475212, 661995.0, 660640.0, 661285.0, 660695.0)
(10.4569, 661965.92221404, 662865.0, 661015.0, 662865.0, 661125.0)
(13.458, 662140.4632189, 663400.0, 660225.0, 661360.0, 663000.0)
(7.4678, 660679.24770347, 661310.0, 660000.0, 661190.0, 661310.0)
(10.744, 661011.99599777, 661575.0, 660000.0, 661490.0, 661220.0)
(5.9486, 661516.55473557, 662175.0, 661155.0, 662130.0, 661155.0)
(7.427, 661968.02127373, 662505.0, 661555.0, 661605.0, 662130.0)
(20.295, 661603.2616408, 661955.0, 661600.0, 661600.0, 661875.0)
(14.7438, 661821.94759831, 662500.0, 661585.0, 662315.0, 661600.0)
(5.2978, 662655.68301937, 662925.0, 662190.0, 662610.0, 662315.0)
(4.226, 662497.37174633, 662610.0, 662380.0, 662545.0, 662560.0)
(5.6166, 662530.35448492, 662610.0, 662115.0, 662115.0, 662540.0)
(9.3886, 661993.09279339, 662600.0, 661500.0, 662600.0, 662115.0)
(8.0461, 661849.63410845, 662595.0, 661025.0, 661305.0, 662595.0)
(11.572, 661589.66051676, 661910.0, 661275.0, 661905.0, 661395.0)
(20.1352, 663541.20016191, 664700.0, 661750.0, 662180.0, 661905.0)
(5.3492, 661987.74227922, 662260.0, 661855.0, 661895.0, 662195.0)
(6.5912, 661718.22452664, 661970.0, 661355.0, 661450.0, 661890.0)
(2.581, 661481.58891902, 661630.0, 661290.0, 661460.0, 661455.0)
(4.4262, 661101.02379016, 661460.0, 660775.0, 660870.0, 661450.0)
(4.0773, 660375.18271896, 660885.0, 660200.0, 660475.0, 660775.0)
(7.4367, 660735.26241478, 661230.0, 660260.0, 661040.0, 660260.0)
(7.8293, 661436.04345216, 662000.0, 660645.0, 661630.0, 660790.0)
(5.0732, 661658.47423717, 662000.0, 661325.0, 662000.0, 661630.0)
(37.7789, 664615.31931846, 667500.0, 661960.0, 667500.0, 662000.0)
(29.2435, 667039.55090875, 669000.0, 665535.0, 667750.0, 666460.0)
(13.2552, 667872.78528427, 669000.0, 666665.0, 667350.0, 667680.0)
(15.1408, 667832.61961059, 669000.0, 666130.0, 666735.0, 667380.0)
(4.9079, 666887.32085006, 667110.0, 666085.0, 667000.0, 666990.0)
(10.5266, 666910.54756522, 667000.0, 666665.0, 666800.0, 667000.0)
(25.1192, 666843.36368196, 667000.0, 666175.0, 666605.0, 666665.0)
(16.2235, 666818.1182852, 667110.0, 666095.0, 666095.0, 667000.0)
(9.482, 666662.00052731, 667250.0, 666140.0, 667030.0, 666400.0)
(10.5653, 666567.30992021, 667750.0, 665030.0, 665500.0, 666805.0)
(4.1002, 665247.81230184, 665690.0, 665000.0, 665450.0, 665500.0)
(10.9214, 665829.40053473, 667025.0, 665365.0, 667025.0, 665450.0)
(13.458, 666923.1849086, 669000.0, 665375.0, 667865.0, 666050.0)
(11.0275, 669194.20081614, 669750.0, 668030.0, 669750.0, 668030.0)
(10.2883, 669954.74806333, 670000.0, 669750.0, 670000.0, 669760.0)
(42.2879, 670171.79411841, 671900.0, 669965.0, 670500.0, 670000.0)
(16.7358, 673154.98580886, 674995.0, 670500.0, 673305.0, 670500.0)
(14.6964, 673928.62558178, 675000.0, 672335.0, 673000.0, 675000.0)
(22.7274, 676097.45947623, 680000.0, 673000.0, 673160.0, 673000.0)
(18.2969, 678121.89898289, 681995.0, 673000.0, 674000.0, 673005.0)
(11.9116, 677056.55159676, 680000.0, 674000.0, 675000.0, 677500.0)
(10.1935, 675507.35738461, 678000.0, 675000.0, 675010.0, 675000.0)
(22.437, 675339.49224495, 677750.0, 674020.0, 674020.0, 675010.0)
(9.6122, 674310.14335948, 675495.0, 673020.0, 673965.0, 674020.0)
(10.3484, 672535.62782652, 673780.0, 670890.0, 671060.0, 673560.0)
(24.6846, 671076.49024088, 672450.0, 670400.0, 671610.0, 671280.0)
(25.3087, 671900.25702624, 672000.0, 671000.0, 672000.0, 671610.0)
(18.5944, 673942.56176591, 675110.0, 672000.0, 674210.0, 672000.0)
(10.1858, 675564.63768187, 676000.0, 674000.0, 675765.0, 674000.0)
(14.2269, 675245.43220941, 676500.0, 674000.0, 674540.0, 676000.0)
(17.24, 676057.97610209, 678000.0, 674340.0, 678000.0, 674550.0)
(9.4484, 678151.51586512, 679000.0, 676580.0, 677010.0, 678000.0)
(11.6876, 677220.80358671, 678730.0, 675505.0, 676000.0, 677000.0)
(11.4268, 677492.61293626, 678000.0, 676000.0, 677500.0, 676790.0)
(7.5048, 677130.6627092, 677740.0, 676005.0, 676800.0, 677620.0)
(7.1187, 676523.93133578, 677000.0, 675500.0, 675750.0, 677000.0)
(14.3919, 674899.58639929, 676000.0, 674200.0, 675000.0, 675660.0)
(18.3807, 675084.40709549, 675455.0, 674660.0, 674980.0, 674830.0)
(22.6313, 674748.9560476, 675300.0, 673960.0, 673960.0, 674660.0)
(12.6772, 674323.0091424, 675000.0, 673960.0, 675000.0, 674005.0)
(19.0457, 674931.49419554, 675450.0, 674190.0, 675100.0, 675000.0)
(22.3502, 675381.28032411, 675455.0, 674900.0, 675445.0, 675095.0)
(15.1717, 675502.80726616, 675800.0, 675300.0, 675495.0, 675455.0)
